$10,10,230.000000,0.000000;
$9,10,265.000000,1.000000;
$10,10,240.000000,0.000000;
$11,10,205.000000,-1.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$9,10,265.000000,1.000000;
$10,10,240.000000,0.000000;
$11,10,205.000000,-1.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$11,10,195.000000,-1.000000;
$9,10,255.000000,1.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$9,10,265.000000,1.000000;
$10,10,240.000000,0.000000;
$11,10,205.000000,-1.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$10,10,230.000000,0.000000;
$9,25,399.000000,16.000000;
$15,25,349.000000,10.000000;
$24,25,134.000000,1.000000;
$26,25,74.000000,-1.000000;
$25,25,99.000000,0.000000;
$24,25,134.000000,1.000000;
$23,25,179.000000,2.000000;
$24,25,164.000000,1.000000;
$22,25,244.000000,3.000000;
$22,25,274.000000,3.000000;
$22,25,304.000000,3.000000;
$22,25,334.000000,3.000000;
$23,25,329.000000,2.000000;
$25,25,279.000000,0.000000;
$24,25,314.000000,1.000000;
$26,25,254.000000,-1.000000;
$24,25,314.000000,1.000000;
$25,25,289.000000,0.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$25,25,309.000000,0.000000;
$25,25,309.000000,0.000000;
$26,25,274.000000,-1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$24,25,344.000000,1.000000;
$27,25,249.000000,-2.000000;
$27,25,229.000000,-2.000000;
$27,25,209.000000,-2.000000;
$26,25,224.000000,-1.000000;
$26,25,214.000000,-1.000000;
$25,25,239.000000,0.000000;
$26,25,204.000000,-1.000000;
$24,25,264.000000,1.000000;
$24,25,274.000000,1.000000;
$24,25,284.000000,1.000000;
$23,25,329.000000,2.000000;
$24,25,314.000000,1.000000;
$25,25,289.000000,0.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$24,25,344.000000,1.000000;
$27,25,249.000000,-2.000000;
$27,25,229.000000,-2.000000;
$27,25,209.000000,-2.000000;
$27,25,189.000000,-2.000000;
$25,25,239.000000,0.000000;
$25,25,239.000000,0.000000;
$26,25,204.000000,-1.000000;
$24,25,264.000000,1.000000;
$24,25,274.000000,1.000000;
$24,25,284.000000,1.000000;
$24,25,294.000000,1.000000;
$23,25,339.000000,2.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$26,25,264.000000,-1.000000;
$26,25,254.000000,-1.000000;
$25,25,279.000000,0.000000;
$25,25,279.000000,0.000000;
$24,25,314.000000,1.000000;
$24,25,324.000000,1.000000;
$24,25,334.000000,1.000000;
$26,25,274.000000,-1.000000;
$26,25,264.000000,-1.000000;
$26,25,254.000000,-1.000000;
$26,25,244.000000,-1.000000;
$24,25,304.000000,1.000000;
$25,25,279.000000,0.000000;
$25,25,279.000000,0.000000;
$24,25,314.000000,1.000000;
$24,25,324.000000,1.000000;
$24,25,334.000000,1.000000;
$26,25,274.000000,-1.000000;
$26,25,264.000000,-1.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$26,25,254.000000,-1.000000;
$24,25,314.000000,1.000000;
$24,25,324.000000,1.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$26,25,264.000000,-1.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$26,25,274.000000,-1.000000;
$26,25,264.000000,-1.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$24,25,324.000000,1.000000;
$24,25,334.000000,1.000000;
$26,25,274.000000,-1.000000;
$26,25,264.000000,-1.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$26,25,254.000000,-1.000000;
$24,25,314.000000,1.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$25,25,309.000000,0.000000;
$26,25,274.000000,-1.000000;
$25,25,299.000000,0.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$26,25,274.000000,-1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$25,25,309.000000,0.000000;
$26,25,274.000000,-1.000000;
$25,25,299.000000,0.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$25,25,309.000000,0.000000;
$25,25,309.000000,0.000000;
$26,25,274.000000,-1.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$25,25,309.000000,0.000000;
$26,25,274.000000,-1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$25,25,309.000000,0.000000;
$26,25,274.000000,-1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$26,25,274.000000,-1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$25,25,299.000000,0.000000;
$24,25,334.000000,1.000000;
$25,25,309.000000,0.000000;
$25,25,309.000000,0.000000;
$26,25,274.000000,-1.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$26,25,264.000000,-1.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$24,25,324.000000,1.000000;
$26,25,264.000000,-1.000000;
$24,25,324.000000,1.000000;
$26,25,264.000000,-1.000000;
$25,25,289.000000,0.000000;
$25,25,289.000000,0.000000;
$24,25,324.000000,1.000000;
$25,25,299.000000,0.000000;
$25,5,0.000000,-20.000000;
$24,5,0.000000,-19.000000;
$24,5,0.000000,-19.000000;
$24,5,0.000000,-19.000000;
$23,5,0.000000,-18.000000;
$23,5,0.000000,-18.000000;
$22,5,0.000000,-17.000000;
$21,5,0.000000,-16.000000;
$21,5,0.000000,-16.000000;
$20,5,0.000000,-15.000000;
$20,5,0.000000,-15.000000;
$19,5,0.000000,-14.000000;
$19,5,0.000000,-14.000000;
$18,5,0.000000,-13.000000;
$18,5,0.000000,-13.000000;
$18,5,0.000000,-13.000000;
$16,5,0.000000,-11.000000;
$16,5,0.000000,-11.000000;
$16,5,0.000000,-11.000000;
$16,5,0.000000,-11.000000;
$15,5,0.000000,-10.000000;
$14,5,0.000000,-9.000000;
$14,5,0.000000,-9.000000;
$13,5,0.000000,-8.000000;
$14,5,0.000000,-9.000000;
$12,5,0.000000,-7.000000;
$12,5,0.000000,-7.000000;
$12,5,0.000000,-7.000000;
$11,5,0.000000,-6.000000;
$11,5,0.000000,-6.000000;
$10,5,0.000000,-5.000000;
$10,5,0.000000,-5.000000;
$9,5,0.000000,-4.000000;
$9,5,0.000000,-4.000000;
$8,5,0.000000,-3.000000;
$8,5,0.000000,-3.000000;
$8,5,0.000000,-3.000000;
$8,5,0.000000,-3.000000;
$6,5,40.000000,-1.000000;
$7,5,0.000000,-2.000000;
$5,5,50.000000,0.000000;
$6,5,15.000000,-1.000000;
$5,5,40.000000,0.000000;
$5,5,40.000000,0.000000;
$5,5,40.000000,0.000000;
$4,5,75.000000,1.000000;
$3,5,120.000000,2.000000;
$4,5,105.000000,1.000000;
$3,5,150.000000,2.000000;
$3,5,170.000000,2.000000;
$3,5,190.000000,2.000000;
$3,5,210.000000,2.000000;
$2,5,265.000000,3.000000;
$4,5,225.000000,1.000000;
$6,5,165.000000,-1.000000;
$6,5,155.000000,-1.000000;
$6,5,145.000000,-1.000000;
$6,5,135.000000,-1.000000;
$5,5,160.000000,0.000000;
$5,5,160.000000,0.000000;
$5,5,160.000000,0.000000;
$5,5,160.000000,0.000000;
$4,5,195.000000,1.000000;
$4,5,205.000000,1.000000;
$5,5,180.000000,0.000000;
$4,5,215.000000,1.000000;
$4,5,225.000000,1.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$6,5,175.000000,-1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$6,5,175.000000,-1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$6,5,165.000000,-1.000000;
$4,5,225.000000,1.000000;
$6,5,165.000000,-1.000000;
$4,5,225.000000,1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$6,5,175.000000,-1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$6,5,165.000000,-1.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$4,5,225.000000,1.000000;
$6,5,165.000000,-1.000000;
$4,5,225.000000,1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$6,5,175.000000,-1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$6,5,165.000000,-1.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$6,5,155.000000,-1.000000;
$4,5,215.000000,1.000000;
$4,5,225.000000,1.000000;
$6,5,165.000000,-1.000000;
$4,5,225.000000,1.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$6,5,175.000000,-1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$6,5,165.000000,-1.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$4,5,225.000000,1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$6,5,175.000000,-1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$6,5,165.000000,-1.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$4,5,225.000000,1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$6,5,175.000000,-1.000000;
$6,5,165.000000,-1.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$6,5,155.000000,-1.000000;
$4,5,215.000000,1.000000;
$4,5,225.000000,1.000000;
$5,5,200.000000,0.000000;
$5,5,200.000000,0.000000;
$4,5,235.000000,1.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$5,5,210.000000,0.000000;
$4,5,245.000000,1.000000;
$6,5,185.000000,-1.000000;
$5,5,210.000000,0.000000;
$6,5,175.000000,-1.000000;
$5,5,200.000000,0.000000;
$6,5,165.000000,-1.000000;
$4,5,225.000000,1.000000;
$6,5,165.000000,-1.000000;
$5,5,190.000000,0.000000;
$5,5,190.000000,0.000000;
$4,5,225.000000,1.000000;
$5,5,200.000000,0.000000;
$5,10,375.000000,5.000000;
$10,10,250.000000,0.000000;
$17,10,5.000000,-7.000000;
$17,10,0.000000,-7.000000;
$16,10,0.000000,-6.000000;
$15,10,0.000000,-5.000000;
$15,10,0.000000,-5.000000;
$14,10,0.000000,-4.000000;
$14,10,0.000000,-4.000000;
$14,10,0.000000,-4.000000;
$13,10,0.000000,-3.000000;
$13,10,0.000000,-3.000000;
$12,10,5.000000,-2.000000;
$11,10,20.000000,-1.000000;
$11,10,10.000000,-1.000000;
$11,10,0.000000,-1.000000;
$11,10,0.000000,-1.000000;
$9,10,60.000000,1.000000;
$9,10,70.000000,1.000000;
$10,10,45.000000,0.000000;
$8,10,115.000000,2.000000;
$8,10,135.000000,2.000000;
$8,10,155.000000,2.000000;
$8,10,175.000000,2.000000;
$8,10,195.000000,2.000000;
$7,10,250.000000,3.000000;
$7,10,280.000000,3.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$11,10,170.000000,-1.000000;
$10,10,195.000000,0.000000;
$11,10,160.000000,-1.000000;
$9,10,220.000000,1.000000;
$10,10,195.000000,0.000000;
$9,10,230.000000,1.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$9,10,260.000000,1.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$10,10,225.000000,0.000000;
$9,10,260.000000,1.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$10,10,225.000000,0.000000;
$10,10,225.000000,0.000000;
$9,10,260.000000,1.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$9,10,260.000000,1.000000;
$10,10,235.000000,0.000000;
$10,10,235.000000,0.000000;
$10,10,235.000000,0.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$10,10,225.000000,0.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$10,10,215.000000,0.000000;
$9,10,250.000000,1.000000;
$10,10,225.000000,0.000000;
$9,10,260.000000,1.000000;
$10,10,235.000000,0.000000;
$10,10,235.000000,0.000000;
$10,10,235.000000,0.000000;
$10,10,235.000000,0.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$10,10,225.000000,0.000000;
$10,10,225.000000,0.000000;
$9,10,260.000000,1.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$10,10,225.000000,0.000000;
$10,10,225.000000,0.000000;
$9,10,260.000000,1.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$10,10,225.000000,0.000000;
$9,10,260.000000,1.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$9,10,240.000000,1.000000;
$9,10,250.000000,1.000000;
$10,10,225.000000,0.000000;
$9,10,260.000000,1.000000;
$9,10,270.000000,1.000000;
$11,10,210.000000,-1.000000;
$11,10,200.000000,-1.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$8,10,275.000000,2.000000;
$11,10,190.000000,-1.000000;
$11,10,180.000000,-1.000000;
$11,10,170.000000,-1.000000;
$10,10,195.000000,0.000000;
$11,10,160.000000,-1.000000;
$10,10,185.000000,0.000000;
$10,10,185.000000,0.000000;
$9,10,220.000000,1.000000;
$9,10,230.000000,1.000000;
$10,10,205.000000,0.000000;
$8,10,275.000000,2.000000;
$10,10,225.000000,0.000000;
$12,10,155.000000,-2.000000;
$10,10,205.000000,0.000000;
$11,10,170.000000,-1.000000;
$10,10,195.000000,0.000000;
$10,10,195.000000,0.000000;
$10,10,195.000000,0.000000;
$9,10,230.000000,1.000000;
$10,10,205.000000,0.000000;
$10,10,205.000000,0.000000;
$8,10,275.000000,2.000000;
$10,10,225.000000,0.000000;
$12,10,155.000000,-2.000000;
